ID or #		Start	End	Type	Contig
cds-NP_459143.1		162263	162454	complete	contig_2:2191447-2191256
id-STM0138		162460	162465	complete	contig_2:2191250-2191245
gene-STM0139		162464	163221	complete	contig_2:2191246-2190489
cds-NP_459144.1		162464	163207	complete	contig_2:2191246-2190503
gene-STM0140		163207	163835	complete	contig_2:2190503-2189875
cds-NP_459145.1		163207	163827	complete	contig_2:2190503-2189883
id-STM0140		163216	163221	complete	contig_2:2190494-2190489
id-STM0140-2		163830	163835	complete	contig_2:2189880-2189875
gene-STM0141		164040	165096	complete	contig_2:2189670-2188614
cds-NP_459146.1		164053	165096	complete	contig_2:2189657-2188614
id-STM0141		164040	164045	complete	contig_2:2189670-2189665
gene-STM0142		165127	166342	complete	contig_2:2188583-2187368
cds-NP_459147.1		165127	166329	complete	contig_2:2188583-2187381
id-STM0142		166337	166342	complete	contig_2:2187373-2187368
gene-STM0143		166319	167715	complete	contig_2:2187391-2185995
cds-NP_459148.1		166319	167704	complete	contig_2:2187391-2186006
id-STM0143		167710	167715	complete	contig_2:2186000-2185995
gene-STM0144		167714	168163	complete	contig_2:2185996-2185547
cds-NP_459149.1		167714	168151	complete	contig_2:2185996-2185559
id-STM0144		168158	168163	complete	contig_2:2185552-2185547
gene-STM0145		168373	169279	complete	contig_2:2185337-2184431
cds-NP_459150.1		168373	169266	complete	contig_2:2185337-2184444
id-STM0145		169274	169279	complete	contig_2:2184436-2184431
gene-STM0146		169341	169917	complete	contig_2:2184369-2183793
cds-NP_459151.1		169354	169917	complete	contig_2:2184356-2183793
id-STM0146		169341	169346	complete	contig_2:2184369-2184364
id-STM0146-2		169903	169908	complete	contig_2:2183807-2183802
gene-STM0147		169903	170768	complete	contig_2:2183807-2182942
cds-NP_459152.1		169914	170768	complete	contig_2:2183796-2182942
gene-STM0148		170860	171822	complete	contig_2:2182850-2181888
cds-NP_459153.1		170860	171810	complete	contig_2:2182850-2181900
id-STM0148		171817	171822	complete	contig_2:2181893-2181888
gene-STM0149		171810	173227	complete	contig_2:2181900-2180483
cds-NP_459154.1		171810	173216	complete	contig_2:2181900-2180494
id-STM0149		173222	173227	complete	contig_2:2180488-2180483
gene-STM0150		173380	174812	complete	contig_2:2180330-2178898
cds-NP_459155.1		173380	174753	complete	contig_2:2180330-2178957
id-STM0150		174756	174761	complete	contig_2:2178954-2178949
id-STM0150-2		174788	174796	complete	contig_2:2178922-2178914
id-STM0150-3		174804	174812	complete	contig_2:2178906-2178898
id-NC_003197.2:174816..174838		174816	174838	complete	contig_2:2178894-2178872
id-NC_003197.2:174838..174862		174838	174862	complete	contig_2:2178872-2178848
gene-STM0151		175153	176080	complete	contig_2:2178557-2177630
cds-NP_459156.1		175316	176080	complete	contig_2:2178394-2177630
id-STM0151		175264	175286	complete	contig_2:2178446-2178424
id-STM0151-2		175153	175161	complete	contig_2:2178557-2178549
id-STM0151-3		175180	175188	complete	contig_2:2178530-2178522
id-STM0151-4		175307	175312	complete	contig_2:2178403-2178398
gene-STM0152		176227	178903	complete	contig_2:2177483-2174807
cds-NP_459157.1		176240	178903	complete	contig_2:2177470-2174807
id-STM0152		176227	176232	complete	contig_2:2177483-2177478
gene-STM0153		178904	180807	complete	contig_2:2174806-2172903
cds-NP_459158.2		178918	180807	complete	contig_2:2174792-2172903
id-STM0153		178904	178909	complete	contig_2:2174806-2174801
id-NC_003197.2:180798..180814		180798	180814	complete	contig_2:2172912-2172896
gene-STM0154		180898	182431	complete	contig_2:2172812-2171279
cds-NP_459159.1		181007	182431	complete	contig_2:2172703-2171279
id-STM0154		180898	180906	complete	contig_2:2172812-2172804
id-STM0154-2		180922	180930	complete	contig_2:2172788-2172780
id-STM0154-3		180998	181003	complete	contig_2:2172712-2172707
gene-STM0155		182714	183004	complete	contig_2:2170996-2170706
cds-NP_459160.1		182720	183004	complete	contig_2:2170990-2170706
id-STM0155		182714	182719	complete	contig_2:2170996-2170991
gene-STM0156		183042	183840	complete	contig_2:2170668-2169870
cds-NP_459161.1		183042	183833	complete	contig_2:2170668-2169877
id-STM0156		183835	183840	complete	contig_2:2169875-2169870
gene-STM0157		183846	185488	complete	contig_2:2169864-2168222
cds-NP_459162.2		183846	185468	complete	contig_2:2169864-2168242
id-STM0157		185483	185488	complete	contig_2:2168227-2168222
gene-STM0158		185843	188454	complete	contig_2:2167867-2165256
cds-NP_459163.1		185857	188454	complete	contig_2:2167853-2165256
id-STM0158		185843	185848	complete	contig_2:2167867-2167862
gene-STM0159		188515	189363	complete	contig_2:2165195-2164347
cds-NP_459164.1		188515	189357	complete	contig_2:2165195-2164353
id-STM0159		189358	189363	complete	contig_2:2164352-2164347
gene-STM0160		189591	189965	complete	contig_2:2164119-2163745
cds-NP_459165.1		189603	189965	complete	contig_2:2164107-2163745
id-STM0160		189591	189596	complete	contig_2:2164119-2164114
gene-STM0161		190186	191153	complete	contig_2:2163524-2162557
cds-NP_459166.1		190200	191153	complete	contig_2:2163510-2162557
id-STM0161		190186	190191	complete	contig_2:2163524-2163519
id-STM0161-2		191145	191150	complete	contig_2:2162565-2162560
gene-STM0162		191145	192421	complete	contig_2:2162565-2161289
cds-NP_459167.1		191150	192421	complete	contig_2:2162560-2161289
gene-STM0163		192403	193394	complete	contig_2:2161307-2160316
cds-NP_459168.1		192411	193394	complete	contig_2:2161299-2160316
id-STM0163		192403	192408	complete	contig_2:2161307-2161302
gene-STM0164		193399	194171	complete	contig_2:2160311-2159539
cds-NP_459169.1		193404	194171	complete	contig_2:2160306-2159539
id-STM0164		193399	193404	complete	contig_2:2160311-2160306
gene-STM0165		194201	195011	complete	contig_2:2159509-2158699
cds-NP_459170.1		194201	194995	complete	contig_2:2159509-2158715
id-STM0165		195006	195011	complete	contig_2:2158704-2158699
gene-STM0166		195016	195889	complete	contig_2:2158694-2157821
cds-NP_459171.1		195016	195876	complete	contig_2:2158694-2157834
id-STM0166		195884	195889	complete	contig_2:2157826-2157821
gene-STM0167		195983	196342	complete	contig_2:2157727-2157368
cds-NP_459172.1		195983	196330	complete	contig_2:2157727-2157380
id-STM0167		196337	196342	complete	contig_2:2157373-2157368
gene-STM0168		196520	198142	complete	contig_2:2157190-2155568
cds-NP_459173.1		196532	198142	complete	contig_2:2157178-2155568
id-STM0168		196520	196525	complete	contig_2:2157190-2157185
gene-STM0169		198220	200623	complete	contig_2:2155490-2153087
cds-NP_459174.1		198220	200610	complete	contig_2:2155490-2153100
id-STM0169		200618	200623	complete	contig_2:2153092-2153087
gene-STM0170		200804	201352	complete	contig_2:2152906-2152358
cds-NP_459175.1		200816	201352	complete	contig_2:2152894-2152358
id-STM0170		200804	200809	complete	contig_2:2152906-2152901
gene-STM0171		201410	202088	complete	contig_2:2152300-2151622
cds-NP_459176.1		201410	202072	complete	contig_2:2152300-2151638
id-STM0171		202083	202088	complete	contig_2:2151627-2151622
gene-STM0172		202173	203107	complete	contig_2:2151537-2150603
cds-NP_459177.1		202181	203107	complete	contig_2:2151529-2150603
id-STM0172		202173	202178	complete	contig_2:2151537-2151532
gene-STM0173		203091	203874	complete	contig_2:2150619-2149836
cds-NP_459178.1		203104	203874	complete	contig_2:2150606-2149836
id-STM0173		203091	203096	complete	contig_2:2150619-2150614
gene-STM0174		203991	205077	complete	contig_2:2149719-2148633
cds-NP_459179.1		203991	205070	complete	contig_2:2149719-2148640
id-STM0174		205072	205077	complete	contig_2:2148638-2148633
gene-STM0175		205079	207631	complete	contig_2:2148631-2146079
cds-NP_459180.1		205079	207625	complete	contig_2:2148631-2146085
id-STM0175		207626	207631	complete	contig_2:2146084-2146079
gene-STM0176		207652	208341	complete	contig_2:2146058-2145369
cds-NP_459181.1		207652	208335	complete	contig_2:2146058-2145375
id-STM0176		208336	208341	complete	contig_2:2145374-2145369
gene-STM0177		208383	208928	complete	contig_2:2145327-2144782
cds-NP_459182.1		208383	208922	complete	contig_2:2145327-2144788
id-STM0177		208923	208928	complete	contig_2:2144787-2144782
gene-STM0178		209282	209733	complete	contig_2:2144428-2143977
cds-NP_459183.1		209293	209733	complete	contig_2:2144417-2143977
id-STM0178		209282	209287	complete	contig_2:2144428-2144423
gene-STM0179		209795	211024	complete	contig_2:2143915-2142686
cds-NP_459184.1		209795	211024	complete	contig_2:2143915-2142686
gene-STM0180		211031	211426	complete	contig_2:2142679-2142284
cds-NP_459185.1		211031	211411	complete	contig_2:2142679-2142299
id-STM0180		211421	211426	complete	contig_2:2142289-2142284
gene-STM0181		211506	212373	complete	contig_2:2142204-2141337
cds-NP_459186.1		211506	212360	complete	contig_2:2142204-2141350
id-STM0181		212368	212373	complete	contig_2:2141342-2141337
gene-STM0182		212486	213288	complete	contig_2:2141224-2140422
cds-NP_459187.1		212486	213277	complete	contig_2:2141224-2140433
id-STM0182		213283	213288	complete	contig_2:2140427-2140422
gene-STM0183		213398	213888	complete	contig_2:2140312-2139822
cds-NP_459188.1		213398	213877	complete	contig_2:2140312-2139833
id-STM0183		213883	213888	complete	contig_2:2139827-2139822
gene-STM0184		213874	215292	complete	contig_2:2139836-2138418
cds-NP_459189.1		213874	215292	complete	contig_2:2139836-2138418
gene-STM0185		215433	216374	complete	contig_2:2138277-2137336
cds-NP_459190.3		215433	216374	complete	contig_2:2138277-2137336
gene-STM0186		216398	216866	complete	contig_2:2137312-2136844
cds-NP_459191.1		216398	216853	complete	contig_2:2137312-2136857
id-STM0186		216861	216866	complete	contig_2:2136849-2136844
gene-STM0187		217030	217745	complete	contig_2:2136680-2135965
cds-NP_459192.1		217030	217734	complete	contig_2:2136680-2135976
id-STM0187		217740	217745	complete	contig_2:2135970-2135965
gene-STM0188		217751	218281	complete	contig_2:2135959-2135429
cds-NP_459193.1		217751	218281	complete	contig_2:2135959-2135429
gene-STM0189		218296	220783	complete	contig_2:2135414-2132927
cds-NP_459194.1		218309	220783	complete	contig_2:2135401-2132927
id-STM0189		218296	218301	complete	contig_2:2135414-2135409
gene-STM0190		220911	223446	complete	contig_2:2132799-2130264
cds-NP_459195.1		220924	223446	complete	contig_2:2132786-2130264
id-STM0190		220911	220916	complete	contig_2:2132799-2132794
gene-STM0191		223726	225928	complete	contig_2:2129984-2127782
cds-NP_459196.1		223739	225928	complete	contig_2:2129971-2127782
id-STM0191		223726	223731	complete	contig_2:2129984-2129979
gene-STM0192		225977	226774	complete	contig_2:2127733-2126936
cds-NP_459197.1		225977	226774	complete	contig_2:2127733-2126936
gene-STM0193		226774	227664	complete	contig_2:2126936-2126046
cds-NP_459198.1		226774	227664	complete	contig_2:2126936-2126046
id-STM0193		227651	227656	complete	contig_2:2126059-2126054
gene-STM0194		227651	229718	complete	contig_2:2126059-2123992
cds-NP_459199.1		227661	229718	complete	contig_2:2126049-2123992
gene-STM0195		230647	231218	complete	contig_2:2123063-2122492
cds-NP_459200.1		230658	231218	complete	contig_2:2123052-2122492
id-STM0195		230647	230652	complete	contig_2:2123063-2123058
gene-STM0196		231287	233961	complete	contig_2:2122423-2119749
cds-NP_459201.1		231304	233961	complete	contig_2:2122406-2119749
id-STM0196		231287	231292	complete	contig_2:2122423-2122418
gene-STM0197		233964	234731	complete	contig_2:2119746-2118979
cds-NP_459202.1		233979	234731	complete	contig_2:2119731-2118979
id-STM0197		233964	233969	complete	contig_2:2119746-2119741
gene-STM0198		234737	235262	complete	contig_2:2118973-2118448
cds-NP_459203.1		234750	235262	complete	contig_2:2118960-2118448
id-STM0198		234737	234742	complete	contig_2:2118973-2118968
gene-STM0199		235245	235735	complete	contig_2:2118465-2117975
cds-NP_459204.1		235259	235735	complete	contig_2:2118451-2117975
id-STM0199		235245	235250	complete	contig_2:2118465-2118460
id-STM0199-2		235718	235723	complete	contig_2:2117992-2117987
gene-STM0200		235718	236265	complete	contig_2:2117992-2117445
cds-NP_459205.1		235735	236265	complete	contig_2:2117975-2117445
gene-STM0201		236265	237104	complete	contig_2:2117445-2116606
cds-NP_459206.1		236265	237104	complete	contig_2:2117445-2116606
gene-STM0202		237212	238505	complete	contig_2:2116498-2115205
cds-NP_459207.1		237212	238492	complete	contig_2:2116498-2115218
id-STM0202		238500	238505	complete	contig_2:2115210-2115205
gene-STM0203		238662	240083	complete	contig_2:2115048-2113627
cds-NP_459208.1		238662	240083	complete	contig_2:2115048-2113627
gene-STM0204		240120	240509	complete	contig_2:2113590-2113201
cds-NP_459209.3		240120	240509	complete	contig_2:2113590-2113201
gene-STM0205		240610	241247	complete	contig_2:2113100-2112463
cds-NP_459210.1		240610	241233	complete	contig_2:2113100-2112477
id-STM0205		241242	241247	complete	contig_2:2112468-2112463
gene-STM0206		241270	242077	complete	contig_2:2112440-2111633
cds-NP_459211.1		241270	242070	complete	contig_2:2112440-2111640
gene-STM0207		242063	242761	complete	contig_2:2111647-2110949
cds-NP_459212.1		242063	242761	complete	contig_2:2111647-2110949
id-STM0207		242072	242077	complete	contig_2:2111638-2111633
gene-STM0208		242840	244363	complete	contig_2:2110870-2109347
cds-NP_459213.1		242846	244363	complete	contig_2:2110864-2109347
id-STM0208		242840	242845	complete	contig_2:2110870-2110865
gene-STM0209		244493	245920	complete	contig_2:2109217-2107790
cds-NP_459214.1		244493	245920	complete	contig_2:2109217-2107790
gene-STM0210		246061	247230	complete	contig_2:2107649-2106480
cds-NP_459215.1		246073	247230	complete	contig_2:2107637-2106480
id-STM0210		246061	246066	complete	contig_2:2107649-2107644
gene-STM0211		247319	247717	complete	contig_2:2106391-2105993
cds-NP_459216.1		247319	247705	complete	contig_2:2106391-2106005
id-STM0211		247712	247717	complete	contig_2:2105998-2105993
gene-STM0212		247943	249253	complete	contig_2:2105767-2104457
cds-NP_459217.1		247952	249253	complete	contig_2:2105758-2104457
id-STM0212		247943	247948	complete	contig_2:2105767-2105762
gene-STM0213		249290	250114	complete	contig_2:2104420-2103596
cds-NP_459218.1		249290	250114	complete	contig_2:2104420-2103596
gene-STM0214		250144	252825	complete	contig_2:2103566-2100885
cds-NP_459219.1		250144	252816	complete	contig_2:2103566-2100894
id-STM0214		252820	252825	complete	contig_2:2100890-2100885
gene-STM0215		253053	253860	complete	contig_2:2100657-2099850
cds-NP_459220.1		253053	253847	complete	contig_2:2100657-2099863
id-STM0215		253855	253860	complete	contig_2:2099855-2099850
gene-STM0216		254285	255023	complete	contig_2:2099425-2098687
cds-NP_459221.1		254298	255023	complete	contig_2:2099412-2098687
id-STM0216		254285	254290	complete	contig_2:2099425-2099420
gene-STM0217		255269	256132	complete	contig_2:2098441-2097578
cds-NP_459222.1		255281	256132	complete	contig_2:2098429-2097578
id-STM0217		255269	255274	complete	contig_2:2098441-2098436
gene-STM0218		256265	257002	complete	contig_2:2097445-2096708
cds-NP_459223.1		256277	257002	complete	contig_2:2097433-2096708
id-STM0218		256265	256270	complete	contig_2:2097445-2097440
gene-STM0219		257136	257706	complete	contig_2:2096574-2096004
cds-NP_459224.1		257149	257706	complete	contig_2:2096561-2096004
id-STM0219		257136	257141	complete	contig_2:2096574-2096569
gene-STM0220		257836	259043	complete	contig_2:2095874-2094667
cds-NP_459225.1		257847	259043	complete	contig_2:2095863-2094667
id-STM0220		257836	257841	complete	contig_2:2095874-2095869
gene-STM0221		259337	260114	complete	contig_2:2094373-2093596
cds-NP_459226.1		259356	260114	complete	contig_2:2094354-2093596
id-STM0221		259337	259342	complete	contig_2:2094373-2094368
gene-STM0222		260114	260984	complete	contig_2:2093596-2092726
cds-NP_459227.1		260127	260984	complete	contig_2:2093583-2092726
id-STM0222		260114	260119	complete	contig_2:2093596-2093591
gene-STM0223		260988	262348	complete	contig_2:2092722-2091362
cds-NP_459228.1		260996	262348	complete	contig_2:2092714-2091362
id-STM0223		260988	260993	complete	contig_2:2092722-2092717
gene-STM0224		262380	264794	complete	contig_2:2091330-2088916
cds-NP_459229.1		262380	264794	complete	contig_2:2091330-2088916
gene-STM0225		264905	265402	complete	contig_2:2088805-2088308
cds-NP_459230.1		264917	265402	complete	contig_2:2088793-2088308
id-STM0225		264905	264910	complete	contig_2:2088805-2088800
id-STM0225-2		265391	265396	complete	contig_2:2088319-2088314
gene-STM0226		265391	266431	complete	contig_2:2088319-2087279
cds-NP_459231.1		265406	266431	complete	contig_2:2088304-2087279
gene-STM0227		266524	266992	complete	contig_2:2087186-2086718
cds-NP_459232.1		266537	266992	complete	contig_2:2087173-2086718
id-STM0227		266524	266529	complete	contig_2:2087186-2087181
id-STM0227-2		266984	266989	complete	contig_2:2086726-2086721
gene-STM0228		266984	267784	complete	contig_2:2086726-2085926
cds-NP_459233.1		266996	267784	complete	contig_2:2086714-2085926
id-STM0228		267768	267773	complete	contig_2:2085942-2085937
gene-STM0229		267768	268932	complete	contig_2:2085942-2084778
cds-NP_459234.1		267784	268932	complete	contig_2:2085926-2084778
gene-STM0230		268915	269525	complete	contig_2:2084795-2084185
cds-NP_459235.1		268929	269525	complete	contig_2:2084781-2084185
id-STM0230		268915	268920	complete	contig_2:2084795-2084790
gene-STM0231		269536	273031	complete	contig_2:2084174-2080679
