ID or #		Start	End	Type	Contig
cds-NP_459143.1		162263	162454	complete	contig_1:2191356-2191165
id-STM0138		162460	162465	complete	contig_1:2191159-2191154
gene-STM0139		162464	163221	complete	contig_1:2191155-2190398
cds-NP_459144.1		162464	163207	complete	contig_1:2191155-2190412
gene-STM0140		163207	163835	complete	contig_1:2190412-2189784
cds-NP_459145.1		163207	163827	complete	contig_1:2190412-2189792
id-STM0140		163216	163221	complete	contig_1:2190403-2190398
id-STM0140-2		163830	163835	complete	contig_1:2189789-2189784
gene-STM0141		164040	165096	complete	contig_1:2189579-2188523
cds-NP_459146.1		164053	165096	complete	contig_1:2189566-2188523
id-STM0141		164040	164045	complete	contig_1:2189579-2189574
gene-STM0142		165127	166342	complete	contig_1:2188492-2187277
cds-NP_459147.1		165127	166329	complete	contig_1:2188492-2187290
id-STM0142		166337	166342	complete	contig_1:2187282-2187277
gene-STM0143		166319	167715	complete	contig_1:2187300-2185904
cds-NP_459148.1		166319	167704	complete	contig_1:2187300-2185915
id-STM0143		167710	167715	complete	contig_1:2185909-2185904
gene-STM0144		167714	168163	complete	contig_1:2185905-2185456
cds-NP_459149.1		167714	168151	complete	contig_1:2185905-2185468
id-STM0144		168158	168163	complete	contig_1:2185461-2185456
gene-STM0145		168373	169279	complete	contig_1:2185246-2184340
cds-NP_459150.1		168373	169266	complete	contig_1:2185246-2184353
id-STM0145		169274	169279	complete	contig_1:2184345-2184340
gene-STM0146		169341	169917	complete	contig_1:2184278-2183702
cds-NP_459151.1		169354	169917	complete	contig_1:2184265-2183702
id-STM0146		169341	169346	complete	contig_1:2184278-2184273
id-STM0146-2		169903	169908	complete	contig_1:2183716-2183711
gene-STM0147		169903	170768	complete	contig_1:2183716-2182851
cds-NP_459152.1		169914	170768	complete	contig_1:2183705-2182851
gene-STM0148		170860	171822	complete	contig_1:2182759-2181797
cds-NP_459153.1		170860	171810	complete	contig_1:2182759-2181809
id-STM0148		171817	171822	complete	contig_1:2181802-2181797
gene-STM0149		171810	173227	complete	contig_1:2181809-2180392
cds-NP_459154.1		171810	173216	complete	contig_1:2181809-2180403
id-STM0149		173222	173227	complete	contig_1:2180397-2180392
gene-STM0150		173380	174812	complete	contig_1:2180239-2178807
cds-NP_459155.1		173380	174753	complete	contig_1:2180239-2178866
id-STM0150		174756	174761	complete	contig_1:2178863-2178858
id-STM0150-2		174788	174796	complete	contig_1:2178831-2178823
id-STM0150-3		174804	174812	complete	contig_1:2178815-2178807
id-NC_003197.2:174816..174838		174816	174838	complete	contig_1:2178803-2178781
id-NC_003197.2:174838..174862		174838	174862	complete	contig_1:2178781-2178757
gene-STM0151		175153	176080	complete	contig_1:2178466-2177539
cds-NP_459156.1		175316	176080	complete	contig_1:2178303-2177539
id-STM0151		175264	175286	complete	contig_1:2178355-2178333
id-STM0151-2		175153	175161	complete	contig_1:2178466-2178458
id-STM0151-3		175180	175188	complete	contig_1:2178439-2178431
id-STM0151-4		175307	175312	complete	contig_1:2178312-2178307
gene-STM0152		176227	178903	complete	contig_1:2177392-2174716
cds-NP_459157.1		176240	178903	complete	contig_1:2177379-2174716
id-STM0152		176227	176232	complete	contig_1:2177392-2177387
gene-STM0153		178904	180807	complete	contig_1:2174715-2172812
cds-NP_459158.2		178918	180807	complete	contig_1:2174701-2172812
id-STM0153		178904	178909	complete	contig_1:2174715-2174710
id-NC_003197.2:180798..180814		180798	180814	complete	contig_1:2172821-2172805
gene-STM0154		180898	182431	complete	contig_1:2172721-2171188
cds-NP_459159.1		181007	182431	complete	contig_1:2172612-2171188
id-STM0154		180898	180906	complete	contig_1:2172721-2172713
id-STM0154-2		180922	180930	complete	contig_1:2172697-2172689
id-STM0154-3		180998	181003	complete	contig_1:2172621-2172616
gene-STM0155		182714	183004	complete	contig_1:2170905-2170615
cds-NP_459160.1		182720	183004	complete	contig_1:2170899-2170615
id-STM0155		182714	182719	complete	contig_1:2170905-2170900
gene-STM0156		183042	183840	complete	contig_1:2170577-2169779
cds-NP_459161.1		183042	183833	complete	contig_1:2170577-2169786
id-STM0156		183835	183840	complete	contig_1:2169784-2169779
gene-STM0157		183846	185488	complete	contig_1:2169773-2168131
cds-NP_459162.2		183846	185468	complete	contig_1:2169773-2168151
id-STM0157		185483	185488	complete	contig_1:2168136-2168131
gene-STM0158		185843	188454	complete	contig_1:2167776-2165165
cds-NP_459163.1		185857	188454	complete	contig_1:2167762-2165165
id-STM0158		185843	185848	complete	contig_1:2167776-2167771
gene-STM0159		188515	189363	complete	contig_1:2165104-2164256
cds-NP_459164.1		188515	189357	complete	contig_1:2165104-2164262
id-STM0159		189358	189363	complete	contig_1:2164261-2164256
gene-STM0160		189591	189965	complete	contig_1:2164028-2163654
cds-NP_459165.1		189603	189965	complete	contig_1:2164016-2163654
id-STM0160		189591	189596	complete	contig_1:2164028-2164023
gene-STM0161		190186	191153	complete	contig_1:2163433-2162466
cds-NP_459166.1		190200	191153	complete	contig_1:2163419-2162466
id-STM0161		190186	190191	complete	contig_1:2163433-2163428
id-STM0161-2		191145	191150	complete	contig_1:2162474-2162469
gene-STM0162		191145	192421	complete	contig_1:2162474-2161198
cds-NP_459167.1		191150	192421	complete	contig_1:2162469-2161198
gene-STM0163		192403	193394	complete	contig_1:2161216-2160225
cds-NP_459168.1		192411	193394	complete	contig_1:2161208-2160225
id-STM0163		192403	192408	complete	contig_1:2161216-2161211
gene-STM0164		193399	194171	complete	contig_1:2160220-2159448
cds-NP_459169.1		193404	194171	complete	contig_1:2160215-2159448
id-STM0164		193399	193404	complete	contig_1:2160220-2160215
gene-STM0165		194201	195011	complete	contig_1:2159418-2158608
cds-NP_459170.1		194201	194995	complete	contig_1:2159418-2158624
id-STM0165		195006	195011	complete	contig_1:2158613-2158608
gene-STM0166		195016	195889	complete	contig_1:2158603-2157730
cds-NP_459171.1		195016	195876	complete	contig_1:2158603-2157743
id-STM0166		195884	195889	complete	contig_1:2157735-2157730
gene-STM0167		195983	196342	complete	contig_1:2157636-2157277
cds-NP_459172.1		195983	196330	complete	contig_1:2157636-2157289
id-STM0167		196337	196342	complete	contig_1:2157282-2157277
gene-STM0168		196520	198142	complete	contig_1:2157099-2155477
cds-NP_459173.1		196532	198142	complete	contig_1:2157087-2155477
id-STM0168		196520	196525	complete	contig_1:2157099-2157094
gene-STM0169		198220	200623	complete	contig_1:2155399-2152996
cds-NP_459174.1		198220	200610	complete	contig_1:2155399-2153009
id-STM0169		200618	200623	complete	contig_1:2153001-2152996
gene-STM0170		200804	201352	complete	contig_1:2152815-2152267
cds-NP_459175.1		200816	201352	complete	contig_1:2152803-2152267
id-STM0170		200804	200809	complete	contig_1:2152815-2152810
gene-STM0171		201410	202088	complete	contig_1:2152209-2151531
cds-NP_459176.1		201410	202072	complete	contig_1:2152209-2151547
id-STM0171		202083	202088	complete	contig_1:2151536-2151531
gene-STM0172		202173	203107	complete	contig_1:2151446-2150512
cds-NP_459177.1		202181	203107	complete	contig_1:2151438-2150512
id-STM0172		202173	202178	complete	contig_1:2151446-2151441
gene-STM0173		203091	203874	complete	contig_1:2150528-2149745
cds-NP_459178.1		203104	203874	complete	contig_1:2150515-2149745
id-STM0173		203091	203096	complete	contig_1:2150528-2150523
gene-STM0174		203991	205077	complete	contig_1:2149628-2148542
cds-NP_459179.1		203991	205070	complete	contig_1:2149628-2148549
id-STM0174		205072	205077	complete	contig_1:2148547-2148542
gene-STM0175		205079	207631	complete	contig_1:2148540-2145988
cds-NP_459180.1		205079	207625	complete	contig_1:2148540-2145994
id-STM0175		207626	207631	complete	contig_1:2145993-2145988
gene-STM0176		207652	208341	complete	contig_1:2145967-2145278
cds-NP_459181.1		207652	208335	complete	contig_1:2145967-2145284
id-STM0176		208336	208341	complete	contig_1:2145283-2145278
gene-STM0177		208383	208928	complete	contig_1:2145236-2144691
cds-NP_459182.1		208383	208922	complete	contig_1:2145236-2144697
id-STM0177		208923	208928	complete	contig_1:2144696-2144691
gene-STM0178		209282	209733	complete	contig_1:2144337-2143886
cds-NP_459183.1		209293	209733	complete	contig_1:2144326-2143886
id-STM0178		209282	209287	complete	contig_1:2144337-2144332
gene-STM0179		209795	211024	complete	contig_1:2143824-2142595
cds-NP_459184.1		209795	211024	complete	contig_1:2143824-2142595
gene-STM0180		211031	211426	complete	contig_1:2142588-2142193
cds-NP_459185.1		211031	211411	complete	contig_1:2142588-2142208
id-STM0180		211421	211426	complete	contig_1:2142198-2142193
gene-STM0181		211506	212373	complete	contig_1:2142113-2141246
cds-NP_459186.1		211506	212360	complete	contig_1:2142113-2141259
id-STM0181		212368	212373	complete	contig_1:2141251-2141246
gene-STM0182		212486	213288	complete	contig_1:2141133-2140331
cds-NP_459187.1		212486	213277	complete	contig_1:2141133-2140342
id-STM0182		213283	213288	complete	contig_1:2140336-2140331
gene-STM0183		213398	213888	complete	contig_1:2140221-2139731
cds-NP_459188.1		213398	213877	complete	contig_1:2140221-2139742
id-STM0183		213883	213888	complete	contig_1:2139736-2139731
gene-STM0184		213874	215292	complete	contig_1:2139745-2138327
cds-NP_459189.1		213874	215292	complete	contig_1:2139745-2138327
gene-STM0185		215433	216374	complete	contig_1:2138186-2137245
cds-NP_459190.3		215433	216374	complete	contig_1:2138186-2137245
gene-STM0186		216398	216866	complete	contig_1:2137221-2136753
cds-NP_459191.1		216398	216853	complete	contig_1:2137221-2136766
id-STM0186		216861	216866	complete	contig_1:2136758-2136753
gene-STM0187		217030	217745	complete	contig_1:2136589-2135874
cds-NP_459192.1		217030	217734	complete	contig_1:2136589-2135885
id-STM0187		217740	217745	complete	contig_1:2135879-2135874
gene-STM0188		217751	218281	complete	contig_1:2135868-2135338
cds-NP_459193.1		217751	218281	complete	contig_1:2135868-2135338
gene-STM0189		218296	220783	complete	contig_1:2135323-2132836
cds-NP_459194.1		218309	220783	complete	contig_1:2135310-2132836
id-STM0189		218296	218301	complete	contig_1:2135323-2135318
gene-STM0190		220911	223446	complete	contig_1:2132708-2130173
cds-NP_459195.1		220924	223446	complete	contig_1:2132695-2130173
id-STM0190		220911	220916	complete	contig_1:2132708-2132703
gene-STM0191		223726	225928	complete	contig_1:2129893-2127691
cds-NP_459196.1		223739	225928	complete	contig_1:2129880-2127691
id-STM0191		223726	223731	complete	contig_1:2129893-2129888
gene-STM0192		225977	226774	complete	contig_1:2127642-2126845
cds-NP_459197.1		225977	226774	complete	contig_1:2127642-2126845
gene-STM0193		226774	227664	complete	contig_1:2126845-2125955
cds-NP_459198.1		226774	227664	complete	contig_1:2126845-2125955
id-STM0193		227651	227656	complete	contig_1:2125968-2125963
gene-STM0194		227651	229718	complete	contig_1:2125968-2123901
cds-NP_459199.1		227661	229718	complete	contig_1:2125958-2123901
gene-STM0195		230647	231218	complete	contig_1:2122972-2122401
cds-NP_459200.1		230658	231218	complete	contig_1:2122961-2122401
id-STM0195		230647	230652	complete	contig_1:2122972-2122967
gene-STM0196		231287	233961	complete	contig_1:2122332-2119658
cds-NP_459201.1		231304	233961	complete	contig_1:2122315-2119658
id-STM0196		231287	231292	complete	contig_1:2122332-2122327
gene-STM0197		233964	234731	complete	contig_1:2119655-2118888
cds-NP_459202.1		233979	234731	complete	contig_1:2119640-2118888
id-STM0197		233964	233969	complete	contig_1:2119655-2119650
gene-STM0198		234737	235262	complete	contig_1:2118882-2118357
cds-NP_459203.1		234750	235262	complete	contig_1:2118869-2118357
id-STM0198		234737	234742	complete	contig_1:2118882-2118877
gene-STM0199		235245	235735	complete	contig_1:2118374-2117884
cds-NP_459204.1		235259	235735	complete	contig_1:2118360-2117884
id-STM0199		235245	235250	complete	contig_1:2118374-2118369
id-STM0199-2		235718	235723	complete	contig_1:2117901-2117896
gene-STM0200		235718	236265	complete	contig_1:2117901-2117354
cds-NP_459205.1		235735	236265	complete	contig_1:2117884-2117354
gene-STM0201		236265	237104	complete	contig_1:2117354-2116515
cds-NP_459206.1		236265	237104	complete	contig_1:2117354-2116515
gene-STM0202		237212	238505	complete	contig_1:2116407-2115114
cds-NP_459207.1		237212	238492	complete	contig_1:2116407-2115127
id-STM0202		238500	238505	complete	contig_1:2115119-2115114
gene-STM0203		238662	240083	complete	contig_1:2114957-2113536
cds-NP_459208.1		238662	240083	complete	contig_1:2114957-2113536
gene-STM0204		240120	240509	complete	contig_1:2113499-2113110
cds-NP_459209.3		240120	240509	complete	contig_1:2113499-2113110
gene-STM0205		240610	241247	complete	contig_1:2113009-2112372
cds-NP_459210.1		240610	241233	complete	contig_1:2113009-2112386
id-STM0205		241242	241247	complete	contig_1:2112377-2112372
gene-STM0206		241270	242077	complete	contig_1:2112349-2111542
cds-NP_459211.1		241270	242070	complete	contig_1:2112349-2111549
gene-STM0207		242063	242761	complete	contig_1:2111556-2110858
cds-NP_459212.1		242063	242761	complete	contig_1:2111556-2110858
id-STM0207		242072	242077	complete	contig_1:2111547-2111542
gene-STM0208		242840	244363	complete	contig_1:2110779-2109256
cds-NP_459213.1		242846	244363	complete	contig_1:2110773-2109256
id-STM0208		242840	242845	complete	contig_1:2110779-2110774
gene-STM0209		244493	245920	complete	contig_1:2109126-2107699
cds-NP_459214.1		244493	245920	complete	contig_1:2109126-2107699
gene-STM0210		246061	247230	complete	contig_1:2107558-2106389
cds-NP_459215.1		246073	247230	complete	contig_1:2107546-2106389
id-STM0210		246061	246066	complete	contig_1:2107558-2107553
gene-STM0211		247319	247717	complete	contig_1:2106300-2105902
cds-NP_459216.1		247319	247705	complete	contig_1:2106300-2105914
id-STM0211		247712	247717	complete	contig_1:2105907-2105902
gene-STM0212		247943	249253	complete	contig_1:2105676-2104366
cds-NP_459217.1		247952	249253	complete	contig_1:2105667-2104366
id-STM0212		247943	247948	complete	contig_1:2105676-2105671
gene-STM0213		249290	250114	complete	contig_1:2104329-2103505
cds-NP_459218.1		249290	250114	complete	contig_1:2104329-2103505
gene-STM0214		250144	252825	complete	contig_1:2103475-2100794
cds-NP_459219.1		250144	252816	complete	contig_1:2103475-2100803
id-STM0214		252820	252825	complete	contig_1:2100799-2100794
gene-STM0215		253053	253860	complete	contig_1:2100566-2099759
cds-NP_459220.1		253053	253847	complete	contig_1:2100566-2099772
id-STM0215		253855	253860	complete	contig_1:2099764-2099759
gene-STM0216		254285	255023	complete	contig_1:2099334-2098596
cds-NP_459221.1		254298	255023	complete	contig_1:2099321-2098596
id-STM0216		254285	254290	complete	contig_1:2099334-2099329
gene-STM0217		255269	256132	complete	contig_1:2098350-2097487
cds-NP_459222.1		255281	256132	complete	contig_1:2098338-2097487
id-STM0217		255269	255274	complete	contig_1:2098350-2098345
gene-STM0218		256265	257002	complete	contig_1:2097354-2096617
cds-NP_459223.1		256277	257002	complete	contig_1:2097342-2096617
id-STM0218		256265	256270	complete	contig_1:2097354-2097349
gene-STM0219		257136	257706	complete	contig_1:2096483-2095913
cds-NP_459224.1		257149	257706	complete	contig_1:2096470-2095913
id-STM0219		257136	257141	complete	contig_1:2096483-2096478
gene-STM0220		257836	259043	complete	contig_1:2095783-2094576
cds-NP_459225.1		257847	259043	complete	contig_1:2095772-2094576
id-STM0220		257836	257841	complete	contig_1:2095783-2095778
gene-STM0221		259337	260114	complete	contig_1:2094282-2093505
cds-NP_459226.1		259356	260114	complete	contig_1:2094263-2093505
id-STM0221		259337	259342	complete	contig_1:2094282-2094277
gene-STM0222		260114	260984	complete	contig_1:2093505-2092635
cds-NP_459227.1		260127	260984	complete	contig_1:2093492-2092635
id-STM0222		260114	260119	complete	contig_1:2093505-2093500
gene-STM0223		260988	262348	complete	contig_1:2092631-2091271
cds-NP_459228.1		260996	262348	complete	contig_1:2092623-2091271
id-STM0223		260988	260993	complete	contig_1:2092631-2092626
gene-STM0224		262380	264794	complete	contig_1:2091239-2088825
cds-NP_459229.1		262380	264794	complete	contig_1:2091239-2088825
gene-STM0225		264905	265402	complete	contig_1:2088714-2088217
cds-NP_459230.1		264917	265402	complete	contig_1:2088702-2088217
id-STM0225		264905	264910	complete	contig_1:2088714-2088709
id-STM0225-2		265391	265396	complete	contig_1:2088228-2088223
gene-STM0226		265391	266431	complete	contig_1:2088228-2087188
cds-NP_459231.1		265406	266431	complete	contig_1:2088213-2087188
gene-STM0227		266524	266992	complete	contig_1:2087095-2086627
cds-NP_459232.1		266537	266992	complete	contig_1:2087082-2086627
id-STM0227		266524	266529	complete	contig_1:2087095-2087090
id-STM0227-2		266984	266989	complete	contig_1:2086635-2086630
gene-STM0228		266984	267784	complete	contig_1:2086635-2085835
cds-NP_459233.1		266996	267784	complete	contig_1:2086623-2085835
id-STM0228		267768	267773	complete	contig_1:2085851-2085846
gene-STM0229		267768	268932	complete	contig_1:2085851-2084687
cds-NP_459234.1		267784	268932	complete	contig_1:2085835-2084687
gene-STM0230		268915	269525	complete	contig_1:2084704-2084094
cds-NP_459235.1		268929	269525	complete	contig_1:2084690-2084094
id-STM0230		268915	268920	complete	contig_1:2084704-2084699
gene-STM0231		269536	273031	complete	contig_1:2084083-2080588
